cc_num,total_spent,avg_transaction,transaction_count,spending_std,category_diversity,avg_city_pop,avg_age,fraud_rate,job,luxury,misc,necessity,wellbeing,age_group,city_group,cluster
3525668150756629,105047.05,101.69123910939012,1033,111.07500082271184,14,137.0,28.613746369796708,0.010648596321393998,Film/video editor,0.501166096525319,0.09396256248985574,0.2137810628665917,0.19109027811823373,25-34,Very Small (<20k),1
3526826139003047,129638.95,63.73596361848574,2034,103.4647021891793,14,1126.0,63.73402163225172,0.005408062930186824,Furniture designer,0.24006619924027464,0.170660978047107,0.3961310238936678,0.19314179881895063,55-64,Very Small (<20k),0
3527063666782582,30576.82,61.03157684630739,501,72.5058662654863,14,99.0,53.42315369261477,0.0,Colour technologist,0.19264756766727215,0.1635026140717053,0.4218545290190412,0.22199528924198134,45-54,Very Small (<20k),1
3527536963490470,137090.74,54.77057131442269,2503,112.93180748575483,14,1725.0,44.40910906911706,0.0059928086296444265,Social researcher,0.22614780546082108,0.13081678602070426,0.43803884930521203,0.2049965592132627,35-44,Very Small (<20k),0
3528040995648998,5007.6,455.23636363636365,11,367.84785975380436,7,14267.0,57.0,1.0,Solicitor,0.34093977154724814,0.4753015416566818,0.17980469686077163,0.003953989935298346,55-64,Very Small (<20k),2
3528231451607350,66081.09,63.11469914040114,1047,119.78044577052985,14,526.0,78.61795606494746,0.0,Exercise physiologist,0.27950900930962247,0.0966465595528161,0.3935700818494368,0.23027434928812465,65+,Very Small (<20k),1
3528407217576457,87850.89,88.11523570712136,997,124.33862226119788,14,87124.0,32.19759277833501,0.0050150451354062184,Warden/ranger,0.3472479334016992,0.1566393920425849,0.34549314184523344,0.1506195327104825,25-34,Medium (50k-200k),1
3529597810116815,85069.66,55.96688157894737,1520,94.12491789535633,14,1334.0,32.376315789473686,0.009210526315789473,Archaeologist,0.26148311865828544,0.09741651724010653,0.3995971066535354,0.24150325744807252,25-34,Very Small (<20k),1
3529597930342630,56258.21,54.303291505791506,1036,105.82312977619289,14,824.0,33.53861003861004,0.013513513513513514,Travel agency manager,0.18440135226485166,0.12763808162399765,0.4405021062703559,0.2474584598407948,25-34,Very Small (<20k),1
3529788038921264,4788.19,478.81899999999996,10,438.71208593260036,5,68211.0,85.0,1.0,Energy engineer,0.8123946627013547,0.0,0.18760533729864518,0.0,65+,Medium (50k-200k),2
3530503964418806,33376.17,65.8307100591716,507,128.16353849629024,14,171170.0,55.88560157790927,0.0,Chemical engineer,0.3056740782420511,0.19790257540035303,0.27438708515686494,0.22203626120073097,55-64,Medium (50k-200k),1
3531129874770000,232098.45,91.73851778656127,2530,142.4578418082412,14,5895.0,43.678260869565214,0.005138339920948616,"Scientist, marine",0.3465441496916502,0.15366388702725073,0.32623600028350036,0.17355596299759865,35-44,Very Small (<20k),0
3531606252458308,39143.85,75.42167630057803,519,120.92789453761453,14,21437.0,54.77842003853564,0.02119460500963391,Artist,0.25764685895740963,0.20527975659011566,0.32381689588530504,0.21325648856716953,45-54,Small (20k-50k),1
3533012926413100,123069.42,58.57659209900047,2101,191.53058978410573,14,1684.0,25.162779628748215,0.0033317467872441696,IT trainer,0.2607348762998964,0.15900156188271625,0.37836222840734923,0.201901333410038,25-34,Very Small (<20k),0
3533177016567295,64238.11,61.886425818882465,1038,89.27576933737896,14,1517.0,67.46628131021194,0.010597302504816955,Dealer,0.18642189192677056,0.18945622777506996,0.39138698196444444,0.232734898333715,65+,Very Small (<20k),1
3533742182628021,121544.14,46.98265945110166,2587,105.44065162581136,14,20478.0,21.807885581754928,0.003865481252415926,Materials engineer,0.24712947905180785,0.2080624372347363,0.3290918015463353,0.21571628216712052,<25,Small (20k-50k),0
3533800906065217,101834.08,67.35058201058202,1512,126.41013458554276,14,493.0,78.56481481481481,0.008597883597883597,"Surveyor, minerals",0.2383301346661157,0.18685620766643146,0.3795959073818902,0.1952177502855625,65+,Very Small (<20k),1
3534093764340240,35878.9,72.7766734279919,493,148.593472897338,14,1939.0,52.26977687626775,0.030425963488843813,Patent attorney,0.32882474100376546,0.12747993946302702,0.36482222141704457,0.17887309811616295,45-54,Very Small (<20k),1
3534330126107879,196094.17,94.27604326923077,2080,86.84484550192406,14,1446.0,41.28317307692308,0.0,Chartered loss adjuster,0.474417979892008,0.09972764616102558,0.21920855678677237,0.206645817160194,35-44,Very Small (<20k),0
3534718226968689,67864.68,66.4037964774951,1022,221.03228464393257,14,2263.0,34.55675146771037,0.009784735812133072,Scientific laboratory technician,0.35710681904047875,0.11131401488963036,0.3378134251867097,0.19376574088318105,25-34,Very Small (<20k),1
3535211949888417,6867.84,858.48,8,265.9405582886092,4,64438.0,51.0,1.0,"Pharmacist, hospital",0.5786943201938309,0.38211577439194855,0.03918990541422048,0.0,45-54,Medium (50k-200k),2
3535808924394848,140027.33,91.6409227748691,1528,82.04234002819013,14,1532.0,39.271596858638745,0.0,Radio broadcast assistant,0.46051288701998394,0.11244312092503658,0.2213797120890615,0.2056642799659181,35-44,Very Small (<20k),0
3536818734263520,30243.03,59.41656188605108,509,117.80347387765899,14,222785.0,37.61296660117878,0.021611001964636542,Interior and spatial designer,0.227886888317738,0.21389821059596212,0.31340907309882643,0.2448058279874735,35-44,Large (200k-500k),1
3536918668124647,37982.31,73.1836416184971,519,141.2732653502997,14,973849.0,63.83236994219653,0.017341040462427744,Science writer,0.3354893370097817,0.16027935109791902,0.30930872819478333,0.19492258369751603,55-64,Metro+ (500k+),1
3537797820923602,37009.36,70.6285496183206,524,132.92276252587425,14,584.0,50.06870229007634,0.026717557251908396,Medical technical officer,0.29929293562493375,0.15591109924624474,0.3677761517626892,0.17701981336613226,45-54,Very Small (<20k),1
3538520143479972,88514.24,57.4022308690013,1542,74.12684435791063,14,269.0,53.58041504539559,0.0,Insurance underwriter,0.18827829284869874,0.14325943486607354,0.45109815098677913,0.21736412129844873,45-54,Very Small (<20k),1
3540017235499519,49012.3,94.25442307692309,520,92.74046128834388,14,1780.0,36.25192307692308,0.015384615384615385,Broadcast engineer,0.39929487087935067,0.12968948610858907,0.24896485168008844,0.22205079133197175,35-44,Very Small (<20k),1
3540075240003197,104208.09,51.38465976331361,2028,97.87066553975454,14,5211.0,32.24112426035503,0.0,Chief Strategy Officer,0.2201950923388002,0.16853240472980552,0.3289342506901336,0.28233825224126075,25-34,Very Small (<20k),0
3540210836308425,147045.97,94.56332475884244,1555,91.91952540273735,14,53.0,26.75755627009646,0.006430868167202572,Fisheries officer,0.47241491895357623,0.10277445889880558,0.2240599317342733,0.20075069041334487,25-34,Very Small (<20k),0
3540862542587229,34303.02,65.3390857142857,525,125.94040748892098,14,369.0,77.47809523809524,0.022857142857142857,Materials engineer,0.29388345399326354,0.1479359543270534,0.3649031484691435,0.19327744321053947,65+,Very Small (<20k),1
3541160328600277,177365.62,72.21727198697069,2456,87.13191094903323,14,1512.0,15.92671009771987,0.004071661237785016,Commercial/residential surveyor,0.42570414717350524,0.27127455704211445,0.20377539908805326,0.09924589669632707,<25,Very Small (<20k),0
3541554378551366,45399.95,83.45579044117646,544,169.32392162142926,14,136895.0,79.53308823529412,0.022058823529411766,Accounting technician,0.36718256297639096,0.1759689162653263,0.27151307435360617,0.18533544640467667,65+,Medium (50k-200k),1
3541687240161491,31284.53,63.586443089430894,492,110.83942968668536,14,298.0,56.0020325203252,0.022357723577235773,"Engineer, structural",0.29448964072658274,0.07896362834921926,0.42798980838133094,0.19855692254286705,55-64,Very Small (<20k),1
3542162746848552,34991.04,67.16130518234165,521,112.35507514394224,14,744.0,51.20537428023032,0.023032629558541268,Communications engineer,0.2201180645102289,0.21192339524632592,0.35168517426175383,0.2162733659816913,45-54,Very Small (<20k),1
3542826960473004,4976.26,497.62600000000003,10,412.5781990039383,6,6063.0,59.0,1.0,Risk analyst,0.5690036292315916,0.30769091647140623,0.12330545429700217,0.0,55-64,Very Small (<20k),2
3543299015720986,93858.7,93.0215064420218,1009,152.03641312456676,14,9521.0,41.48364717542121,0.011892963330029732,"Teacher, English as a foreign language",0.37091170024728665,0.15759934880836832,0.3142340560864363,0.15725489485790875,35-44,Very Small (<20k),1
3543591270174051,149866.54,59.00257480314961,2540,145.46348762505468,14,922.0,46.49409448818898,0.004330708661417323,Early years teacher,0.251878237797443,0.15862780311068767,0.3828190068310111,0.20667495226085822,45-54,Very Small (<20k),0
3543885983111461,8564.29,778.5718181818182,11,325.4200215050752,5,67100.0,81.0,1.0,Chief of Staff,0.6781694688059373,0.2834875979211353,0.038342933272927475,0.0,65+,Medium (50k-200k),2
3544606805704278,41256.8,77.40487804878049,533,164.6291497345635,14,254.0,66.96060037523452,0.02626641651031895,Magazine journalist,0.3546288127048147,0.14589182874095905,0.3430062438192007,0.15647311473502548,65+,Very Small (<20k),1
3545109339866548,150914.97,48.47894956633473,3113,131.56691795122907,14,2870.0,20.1249598458079,0.0,Chartered public finance accountant,0.2944265237570534,0.16730918079233623,0.31360407784595523,0.22466021760465515,<25,Very Small (<20k),0
3545578418030657,3595.25,513.6071428571429,7,404.2574742130848,6,2906700.0,56.0,1.0,Community development worker,0.5042625686669912,0.4102496349349837,0.08548779639802516,0.0,55-64,Metro+ (500k+),2
3546436741611231,5098.57,424.8808333333333,12,378.2379600308955,5,4984.0,67.0,1.0,Legal secretary,0.2187868363090043,0.4869522238588468,0.294260939832149,0.0,65+,Very Small (<20k),2
3546674063249004,65084.62,62.94450676982592,1034,125.99308767667559,14,13602.0,34.70502901353965,0.010638297872340425,Optometrist,0.2954819433531301,0.18568211660450656,0.2930852173677898,0.2257507226745735,25-34,Very Small (<20k),1
3546897637165774,132048.92,65.4031302625062,2019,221.3434175221503,14,263.0,62.87270926201089,0.001981178801386825,Barrister,0.2793273129382656,0.1306905047008336,0.3755034119173409,0.2144787704435598,55-64,Very Small (<20k),0
3547336099599450,6462.6,587.5090909090909,11,463.25947732247306,6,19880.0,56.0,1.0,Lawyer,0.6314950639061678,0.2777875777550831,0.0876102497446848,0.0031071085940643085,55-64,Very Small (<20k),2
3547560454237873,98145.21,63.48331824062096,1546,110.97158277801225,14,680.0,52.3738680465718,0.004527813712807244,"Designer, jewellery",0.24716794635214495,0.15017034453337053,0.40303760112184794,0.19962410799263666,45-54,Very Small (<20k),1
3547574373318979,98738.37,63.334425914047465,1559,107.18615983892187,14,2092.0,56.96792815907633,0.008980115458627326,"Psychologist, clinical",0.23497390123008913,0.16696822116873103,0.3833105610311371,0.2147473165700426,55-64,Very Small (<20k),1
3548710338694745,8350.56,695.88,12,408.4944473195555,6,47119.0,53.0,1.0,"Editor, film/video",0.6771030924872105,0.3204599452012799,0.0024369623115096475,0.0,45-54,Small (20k-50k),2
3549202406645667,105524.95,69.10605762933857,1527,127.64923073659875,14,18760.0,86.08840864440079,0.007203667321545514,Make,0.26180680493096653,0.17748456644613428,0.31617366319529167,0.2445349654276074,65+,Very Small (<20k),1
3550554389581384,50040.01,94.95258064516129,527,95.72860885348442,14,2060.0,35.396584440227706,0.015180265654648957,Oncologist,0.45092716808010225,0.10989246405026695,0.21077273965372903,0.2284076282159016,35-44,Very Small (<20k),1
3551217896304745,254989.34,83.46623240589197,3055,109.36083255338632,14,6120.0,42.51849427168576,0.0009819967266775777,Chartered loss adjuster,0.31058945444542896,0.18419068028490912,0.31707545107571944,0.18814441419394237,35-44,Very Small (<20k),0
3551512895305309,26266.93,53.605979591836736,490,76.10774143743296,14,443.0,71.71020408163265,0.00816326530612245,"Development worker, international aid",0.2540121742434308,0.08840050969032164,0.42876765575573544,0.22881966031051212,65+,Very Small (<20k),1
3552581383553463,105418.35,67.8804571796523,1553,213.11281036636956,14,5354.0,54.026400515132,0.00643915003219575,Retail buyer,0.2496339584142609,0.1742225143914698,0.32139357142281205,0.2547499557714572,45-54,Very Small (<20k),1
3553629419254918,168068.03,54.42617551813471,3088,115.8280894575943,14,85.0,34.578044041450774,0.0029145077720207253,"Research officer, political party",0.2372298883969783,0.1291110510428426,0.4063287943578562,0.22733026620232294,25-34,Very Small (<20k),0
3554421171166228,1348.53,168.56625,8,143.7603052641544,5,12866.0,73.0,1.0,Information officer,0.2500797164319667,0.08439560113605185,0.6655246824319815,0.0,65+,Very Small (<20k),1
3554818239968984,53291.88,101.70206106870228,524,111.93594880785359,14,710.0,48.51908396946565,0.02480916030534351,Glass blower/designer,0.5004443453674368,0.0969603624417078,0.1967455454752206,0.20584974671563472,45-54,Very Small (<20k),1
3554849923339851,76606.0,74.3747572815534,1030,246.50547977573407,14,55345.0,70.97961165048544,0.006796116504854369,Cabin crew,0.29764979244445605,0.16722188862491189,0.300878260188497,0.23425005874213506,65+,Medium (50k-200k),1
3556613125071656,133290.41,52.148047730829425,2556,188.54314484469828,14,28739.0,19.326291079812208,0.006259780907668232,Futures trader,0.3137046393660279,0.19873927914243794,0.2895449867698659,0.19801109472166825,<25,Small (20k-50k),0
3557442674264531,39034.92,80.81763975155279,483,100.04923348518811,14,460.0,14.770186335403727,0.022774327122153208,"Lecturer, higher education",0.37064454083676873,0.3472062963110979,0.20036521145681865,0.08178395139531476,<25,Very Small (<20k),1
3558652751678952,105603.11,69.24794098360655,1525,130.2330629884899,14,2807.0,88.28852459016393,0.006557377049180328,Chiropodist,0.27319204898416344,0.1891378009605967,0.29573854406371175,0.24193160599152808,65+,Very Small (<20k),1
3558881852140592,68894.66,65.4892205323194,1052,112.47546633074506,14,759.0,62.08365019011407,0.008555133079847909,"Geologist, engineering",0.254400558766093,0.18846061508976167,0.36344689123946616,0.19369193490467912,55-64,Very Small (<20k),1
3559160581764413,199987.45,97.6024646168863,2049,95.3592588369092,14,1453.0,45.20693020985847,0.004392386530014641,Toxicologist,0.46709681032484784,0.10070996955058929,0.22728311201527893,0.20491010810928384,45-54,Very Small (<20k),0
3559679414981506,129606.83,84.82122382198953,1528,126.2385000820054,14,8830.0,28.05366492146597,0.008507853403141362,Theme park manager,0.33529012321341395,0.16032835615221822,0.34310591502006493,0.16127560561430287,25-34,Very Small (<20k),0
3559723917628303,100714.34,98.73954901960784,1020,103.53924073189422,14,928.0,33.90882352941176,0.00980392156862745,Outdoor activities/education manager,0.45880358248884917,0.12631746382888476,0.21469911831820573,0.20017983536406037,25-34,Very Small (<20k),1
3560246577314524,34216.94,65.92859344894028,519,91.86269962073035,14,409656.0,88.51059730250482,0.015414258188824663,Textile designer,0.19949475318365698,0.1894663871170245,0.3627565761286661,0.24828228357065238,65+,Large (200k-500k),1
3560318482131952,126554.37,60.63937230474365,2087,87.33093129099402,14,1312.0,64.2467656923814,0.0023957834211787254,"Librarian, academic",0.2048422350014464,0.1563413416699874,0.4130319640483375,0.22578445928022872,55-64,Very Small (<20k),0
3560336828629935,27785.86,53.02645038167939,524,76.57221465621198,14,590.0,66.07633587786259,0.0,"Embryologist, clinical",0.1765088429870445,0.13684982217573977,0.46938334822100164,0.21725798661621418,65+,Very Small (<20k),1
3560697798177746,101709.45,65.40800643086817,1555,142.05371171400114,14,4677.0,63.969774919614146,0.0077170418006430866,Learning mentor,0.2521035164382464,0.1689793819551674,0.35438093510485014,0.22453616650173608,55-64,Very Small (<20k),1
3560725013359375,128767.34,62.843992191312836,2049,99.07919600120927,14,23.0,49.579306979014156,0.0029282576866764276,Cytogeneticist,0.21733872890439454,0.1545635717876909,0.40094056458726257,0.22715713472065197,45-54,Very Small (<20k),0
3560797065840735,170000.95,55.62858311518325,3056,122.37807810086409,14,77.0,29.344895287958114,0.003599476439790576,Film/video editor,0.21728466811508992,0.13491230490182554,0.42619503008659654,0.2216079968964879,25-34,Very Small (<20k),0
3561212938177173,43472.38,82.02335849056604,530,239.5427678703382,14,8269.0,42.31320754716981,0.022641509433962263,Minerals surveyor,0.45210798212566233,0.14926626975564716,0.2265187689286853,0.17210697919000525,35-44,Very Small (<20k),1
3561963695236764,146123.59,94.27328387096775,1550,93.27550290377933,14,1858.0,35.12967741935484,0.0070967741935483875,Clinical biochemist,0.4773839049533344,0.11548422811128581,0.20681677749636457,0.20031508943901527,35-44,Very Small (<20k),0
3562264947797243,41043.7,78.17847619047619,525,148.49937981840935,14,301.0,52.12571428571429,0.02666666666666667,"Research officer, political party",0.2781735077490577,0.25745217901894807,0.3007820932323353,0.1635922199996589,45-54,Very Small (<20k),1
3562679455732797,66859.39,64.287875,1040,102.72047024763758,14,3862.0,56.378846153846155,0.011538461538461539,Maintenance engineer,0.21282036823847778,0.20388549760923633,0.3445708972217664,0.2387232369305194,55-64,Very Small (<20k),1
3562793934111141,9097.310000000001,699.793076923077,13,543.2532612018176,7,777.0,23.0,1.0,Television production assistant,0.8019414530229265,0.10497938401571452,0.09307916296135889,0.0,<25,Very Small (<20k),2
3563837241599446,56340.33,55.56245562130178,1014,172.1731183819695,14,28278.0,41.64891518737672,0.0,Research scientist (physical sciences),0.2699070097743481,0.17476006974045058,0.32150628155710126,0.23382663892809996,35-44,Small (20k-50k),1
3564182536169293,59993.09,59.81364905284147,1003,106.43616593436109,14,1443.0,57.14456630109671,0.0,Research scientist (medical),0.20233546896817617,0.1186123268529759,0.43066076443137036,0.2483914397474776,55-64,Very Small (<20k),1
3564839259330465,119780.02,59.50323894684551,2013,97.97808207420368,14,198.0,60.07352210630899,0.0024838549428713363,Armed forces training and education officer,0.20821369039677906,0.16189285992772418,0.4009195356621247,0.2289739140133722,55-64,Very Small (<20k),0
3565196229855512,80998.59,78.86912366114898,1027,253.85074481377063,14,3805.0,68.55890944498539,0.010710808179162609,"Investment banker, corporate",0.3673867656214756,0.1737251228694228,0.2804046342041263,0.17848347730497532,65+,Very Small (<20k),1
3565414434959494,36121.2,67.896992481203,532,128.89553137284065,14,137.0,52.15413533834587,0.022556390977443608,Materials engineer,0.3048658405590069,0.15082084759088843,0.35728104271175926,0.18703226913834534,45-54,Very Small (<20k),1
3565423334076143,66555.1,63.87245681381958,1042,104.42709268553662,14,4081.0,81.14299424184262,0.008637236084452975,Energy engineer,0.22378991241843224,0.20272751449550822,0.3171611191328688,0.2563214539531906,65+,Very Small (<20k),1
3565943051129759,35608.12,72.0812145748988,494,118.98187069422414,14,9165.0,55.89676113360324,0.024291497975708502,Medical secretary,0.24206192295465193,0.20513410986033523,0.30830804883829865,0.2444959183467142,55-64,Very Small (<20k),1
3565996340207976,35841.84,66.62052044609665,538,135.44322200626402,14,749635.0,46.25092936802974,0.01858736059479554,Market researcher,0.32162355504070106,0.2138154737591597,0.2869116094486221,0.17764936175151724,45-54,Metro+ (500k+),1
3566094707272327,272468.9,89.80517468688201,3034,121.91077197102338,14,34882.0,47.98549769281477,0.000988793671720501,Health physicist,0.3496032758234059,0.1411695059509544,0.33668741643541705,0.17253980179022266,45-54,Small (20k-50k),0
3566373869538620,33443.91,66.6213346613546,502,113.68173469649528,14,923.0,54.756972111553786,0.0099601593625498,Public relations account executive,0.2361084574142198,0.18464826630618247,0.39237397780343264,0.186869298476165,45-54,Very Small (<20k),1
3566875419572867,106948.32,104.64610567514677,1022,119.24105004965676,14,1654.0,28.240704500978474,0.012720156555772993,Transport planner,0.5336204439677033,0.09107567094088061,0.2006697253402391,0.17463415975117705,25-34,Very Small (<20k),1
3567527758368741,75713.26,74.37451866404714,1018,185.83267334622033,14,1143.0,57.1286836935167,0.011787819253438114,"Scientist, biomedical",0.2799958686232768,0.17738755404271322,0.35420374185446507,0.1884128354795448,55-64,Very Small (<20k),1
3567697931646329,125374.08,49.73188417294725,2521,149.7168780299793,14,17867.0,20.644188813962714,0.0031733439111463705,Travel agency manager,0.28951949238630503,0.19295862430256716,0.3137343859272986,0.20378749738382923,<25,Very Small (<20k),0
3567879740649740,127371.96,61.59185686653772,2068,118.7221610515725,14,1271.0,60.627176015473886,0.007253384912959381,"Producer, radio",0.23200710737276872,0.12857743572447186,0.43516406593727536,0.20425139096548411,55-64,Very Small (<20k),0
3568255211412877,115840.27,56.95195181907572,2034,110.05190992297092,14,5341.0,24.41937069813176,0.00344149459193707,Biomedical engineer,0.23058587484300583,0.20560647864512058,0.30637886116805496,0.2574287853438187,<25,Very Small (<20k),0
3568736585751727,146957.65,97.64627906976744,1505,93.01461094961493,14,1195.0,45.12823920265781,0.006644518272425249,Trading standards officer,0.4649885188011648,0.1044730913974196,0.21477799896772984,0.21576039083368576,45-54,Very Small (<20k),0
3572976568630035,37792.94,71.30743396226416,530,119.4485624148245,14,614.0,51.80566037735849,0.009433962264150943,Associate Professor,0.22673123604567413,0.19841695300762524,0.4018110260805325,0.1730407848661681,45-54,Very Small (<20k),1
3573030041201292,127636.62,61.09938726663475,2089,166.3762907273607,14,302.0,29.25370990904739,0.006701771182383916,"Sales professional, IT",0.2510836623533277,0.15951527077417121,0.3772183092908602,0.2121827575816407,25-34,Very Small (<20k),0
3573386445588324,60812.64,59.38734375,1024,100.92888459614085,14,63.0,49.5029296875,0.0,Systems developer,0.22080524706705712,0.1749512930206615,0.40474069206664925,0.19950276784563212,45-54,Very Small (<20k),1
3575540972310993,91702.69,59.46996757457847,1542,260.8641990063616,14,4198.0,17.72503242542153,0.010376134889753566,Curator,0.4236174533157097,0.16484205643258668,0.2640850557382777,0.14745543451342594,<25,Very Small (<20k),1
3575789281659026,177763.42,57.58452218982832,3087,132.10736607637185,14,2368.0,29.66051182377713,0.0035633300939423387,Electronics engineer,0.22615699000390518,0.1744756035859346,0.39589472344760246,0.20347268296255774,25-34,Very Small (<20k),0
3576021480694169,127102.97,50.29796992481203,2527,122.66177215648379,14,163415.0,14.320933913731698,0.006331618519984171,Secondary school teacher,0.2989660273084099,0.15904191695913952,0.30755300210530095,0.2344390536271497,<25,Medium (50k-200k),0
3576144910346950,36441.87,67.48494444444445,540,128.63777987556438,14,277.0,53.477777777777774,0.016666666666666666,"Engineer, civil (consulting)",0.24986533347492867,0.15916142612879086,0.3813319678710231,0.20964127252525733,45-54,Very Small (<20k),1
3576207763781753,5362.9,595.8777777777777,9,481.530871330639,6,41111.0,79.0,1.0,Fitness centre manager,0.8887710007645117,0.0,0.11122899923548825,0.0,65+,Small (20k-50k),2
3576281490078437,48451.08,93.89744186046512,516,82.40498656349986,14,1735.0,28.80426356589147,0.0,Financial adviser,0.45081492507494164,0.12425564094752894,0.2299826959481605,0.19494673802936902,25-34,Very Small (<20k),1
3576431665303017,256768.11,84.93817730731061,3023,108.68387187089942,14,1312922.0,37.46377770426729,0.0006615944426066821,Contractor,0.31175565376868647,0.17154349891814838,0.34500635612420877,0.17169449118895644,35-44,Metro+ (500k+),0
3576511691045060,29348.44,56.657220077220074,518,108.42918045112013,14,1352.0,26.52895752895753,0.013513513513513514,"Engineer, materials",0.26706802814732233,0.1465416901204971,0.39132062896699116,0.1950696527651896,25-34,Very Small (<20k),1
3577578023716568,187828.36,92.75474567901234,2025,253.0064986285288,14,2644.0,35.58814814814815,0.0,"Engineer, biomedical",0.3534073874680053,0.1682094759279163,0.3259368819490305,0.15244625465504782,35-44,Very Small (<20k),0
3577596616955856,33648.58,64.83348747591522,519,103.57852583925929,14,14075.0,90.03660886319845,0.015414258188824663,"Buyer, industrial",0.20927688478978904,0.2128791170385199,0.31198641963494445,0.2658575785367465,65+,Very Small (<20k),1
3577663406369449,34158.34,67.37345167652859,507,126.49777543435718,14,2470.0,50.47337278106509,0.01972386587771203,Counselling psychologist,0.30783433855392267,0.11736343159532928,0.3942770638151619,0.180525166035586,45-54,Very Small (<20k),1
3577794103155425,55381.0,55.49198396793587,998,124.25049855209069,14,733.0,24.410821643286575,0.0,Visual merchandiser,0.1965193839042271,0.18925281233636085,0.39970332785612395,0.21452447590328813,<25,Very Small (<20k),1
3579200383632826,46174.77,88.96872832369941,519,78.58614174302863,14,1690.0,43.36416184971098,0.0,IT trainer,0.4318726438702347,0.12469082141611099,0.22793573200256326,0.21550080271109093,35-44,Very Small (<20k),1
3581130339108561,39798.32,77.88320939334638,511,370.9340507620964,14,272134.0,55.15264187866928,0.0,Call centre manager,0.357603537033724,0.16421874089157532,0.28631409567037003,0.19186362640433063,55-64,Large (200k-500k),1
3582402971899057,29366.85,58.03725296442688,506,75.25678814659727,14,4161.0,61.8102766798419,0.0,Production manager,0.136092226438995,0.21693542208306305,0.39799569923229766,0.24897665224564433,55-64,Very Small (<20k),1
3582754887089201,133412.37,65.20643695014662,2046,141.76433832179657,14,1383.0,52.63587487781036,0.003421309872922776,Magazine features editor,0.2637231465118265,0.1671301544227121,0.3700745290710299,0.19907216999443156,45-54,Very Small (<20k),0
3583093681934489,43387.62,83.27758157389636,521,153.07155087354496,14,736284.0,57.550863723608444,0.02111324376199616,"Education officer, museum",0.21365334166750793,0.29013230041196086,0.2919876683717614,0.2042266895487699,55-64,Metro+ (500k+),1
3583293909206278,55138.7,54.53877349159248,1011,88.99149177086034,14,310.0,40.51730959446093,0.0,"Surveyor, land/geomatics",0.20409168152314075,0.11831961943244944,0.4480196304954597,0.2295690685489502,35-44,Very Small (<20k),1
3583635130604947,278042.99,91.88466292134831,3026,138.43822609047123,14,1526206.0,34.30403172504957,0.0,Structural engineer,0.35451970934422766,0.1660423447467602,0.32163332008478257,0.15780462582422958,25-34,Metro+ (500k+),0
3583793405872580,112757.89,55.65542448173741,2026,121.00000534003645,14,551.0,48.54787759131293,0.0,Amenity horticulturist,0.2080379474997271,0.16495173863221457,0.41691415119598285,0.21009616267207554,45-54,Very Small (<20k),0
3585052663373890,82117.88,80.4288736532811,1021,478.2397452867818,14,176.0,55.353574926542606,0.0,Science writer,0.4418920702775083,0.08244233777101892,0.30621077894363563,0.16945481300783702,55-64,Very Small (<20k),1
3585740823295298,92856.2,59.83002577319587,1552,200.81040719939475,14,3202.0,21.10180412371134,0.005154639175257732,"Librarian, public",0.37274409247847745,0.19379599854398522,0.2612061445546986,0.17225376442283877,<25,Very Small (<20k),1
3586008444788268,238545.08,91.67758647194465,2602,194.45227647659277,14,50489.0,35.16218293620292,0.0,Osteopath,0.3356103592662653,0.1680921274922124,0.32967135603886694,0.16662615720265536,35-44,Medium (50k-200k),0
3586955669388457,101158.51,98.88417399804496,1023,94.6860330000198,14,1770.0,24.391984359726294,0.0,"Administrator, local government",0.496399067166964,0.10064402886123966,0.20273321542596862,0.20022368854582773,<25,Very Small (<20k),1
3587044315915002,148142.75,96.07182230869002,1542,88.74553372490895,14,1804.0,44.50518806744488,0.0,Clothing/textile technologist,0.48849018936127486,0.09755205705307887,0.20283314573274763,0.21112460785289866,35-44,Very Small (<20k),0
3587960728692500,143866.0,72.69631126831733,1979,81.92019175592024,14,1075.0,22.350176856998484,0.0055583628094997475,"Teacher, early years/pre",0.37472481336799524,0.32345926070093006,0.19805492611179848,0.10376099981927628,<25,Very Small (<20k),0
3589255887819806,163202.61,64.7886502580389,2519,184.98108704304374,14,3766.0,35.190154823342596,0.0,Press photographer,0.3508274775752667,0.15328094323981706,0.267748168978425,0.2281434102064912,35-44,Very Small (<20k),0
3589289942931264,157789.09,61.80536231884058,2553,144.54545418810605,14,343.0,47.15824520172346,0.00626713670191931,"Development worker, international aid",0.2529902415940164,0.14944227132560306,0.409563360812842,0.1880041262675385,45-54,Very Small (<20k),0
3590736522064285,273162.27,88.66026290165532,3081,128.4980275866701,14,4074.0,43.38104511522233,0.002596559558584875,"Scientist, audiological",0.3261562074440222,0.16327038869606697,0.3352215882522868,0.17535181560762397,35-44,Very Small (<20k),0
3590946339258737,6271.37,696.8188888888889,9,409.3876732830522,5,372.0,23.0,1.0,"Copywriter, advertising",0.6571578458933216,0.24729205899189496,0.09555009511478355,0.0,<25,Very Small (<20k),2
3591919803438423,88351.49,57.897437745740504,1526,171.10930247696027,14,54767.0,31.68152031454784,0.0,Set designer,0.28813107735930654,0.15752320645639364,0.32657219476434407,0.2277735214199557,25-34,Medium (50k-200k),1
